edge_type_id dynamics_params model_template target_query source_query delay
3021 GABA_InhToExc.json exp2syn node_type_id=='485835055'&pop_name=='e5Rbp4' pop_name=='i6Sst' 1.5
3022 GABA_InhToExc.json exp2syn node_type_id=='485880739'&pop_name=='e5Rbp4' pop_name=='i6Sst' 1.5
3023 GABA_InhToExc.json exp2syn node_type_id=='486052980'&pop_name=='e5Rbp4' pop_name=='i6Sst' 1.5
3024 GABA_InhToExc.json exp2syn node_type_id=='486110216'&pop_name=='e5Rbp4' pop_name=='i6Sst' 1.5
3025 GABA_InhToExc.json exp2syn node_type_id=='487664663'&pop_name=='e5Rbp4' pop_name=='i6Sst' 1.5
3028 GABA_InhToInh.json exp2syn node_type_id=='321708130'&pop_name=='i6Pvalb' pop_name=='i6Sst' 1.5
3030 GABA_InhToInh.json exp2syn node_type_id=='471087830'&pop_name=='i6Pvalb' pop_name=='i6Sst' 1.5
3032 GABA_InhToInh.json exp2syn node_type_id=='478058328'&pop_name=='i6Pvalb' pop_name=='i6Sst' 1.5
3033 GABA_InhToInh.json exp2syn node_type_id=='478828646'&pop_name=='i6Pvalb' pop_name=='i6Sst' 1.5
3053 GABA_InhToInh.json exp2syn node_type_id=='313861608'&pop_name=='i5Pvalb' pop_name=='i6Sst' 1.5
3054 GABA_InhToInh.json exp2syn node_type_id=='321023397'&pop_name=='i5Pvalb' pop_name=='i6Sst' 1.5
3056 GABA_InhToInh.json exp2syn node_type_id=='333785962'&pop_name=='i5Pvalb' pop_name=='i6Sst' 1.5
3057 GABA_InhToInh.json exp2syn node_type_id=='396608557'&pop_name=='i5Pvalb' pop_name=='i6Sst' 1.5
3058 GABA_InhToInh.json exp2syn node_type_id=='469610831'&pop_name=='i5Pvalb' pop_name=='i6Sst' 1.5
3059 GABA_InhToInh.json exp2syn node_type_id=='471077857'&pop_name=='i5Pvalb' pop_name=='i6Sst' 1.5
3060 GABA_InhToInh.json exp2syn node_type_id=='471085676'&pop_name=='i5Pvalb' pop_name=='i6Sst' 1.5
3061 GABA_InhToInh.json exp2syn node_type_id=='478793814'&pop_name=='i5Pvalb' pop_name=='i6Sst' 1.5
3064 GABA_InhToInh.json exp2syn node_type_id=='486783119'&pop_name=='i5Pvalb' pop_name=='i6Sst' 1.5
3094 GABA_InhToExc.json exp2syn node_type_id=='314804042'&pop_name=='e5noRbp4' pop_name=='i6Sst' 1.5
3096 GABA_InhToExc.json exp2syn node_type_id=='314831019'&pop_name=='e5noRbp4' pop_name=='i6Sst' 1.5
3097 GABA_InhToExc.json exp2syn node_type_id=='320207387'&pop_name=='e5noRbp4' pop_name=='i6Sst' 1.5
3098 GABA_InhToExc.json exp2syn node_type_id=='323865917'&pop_name=='e5noRbp4' pop_name=='i6Sst' 1.5
3099 GABA_InhToExc.json exp2syn node_type_id=='324025297'&pop_name=='e5noRbp4' pop_name=='i6Sst' 1.5
3100 GABA_InhToExc.json exp2syn node_type_id=='349621141'&pop_name=='e5noRbp4' pop_name=='i6Sst' 1.5
3101 GABA_InhToExc.json exp2syn node_type_id=='354190013'&pop_name=='e5noRbp4' pop_name=='i6Sst' 1.5
3102 GABA_InhToExc.json exp2syn node_type_id=='468120757'&pop_name=='e5noRbp4' pop_name=='i6Sst' 1.5
3103 GABA_InhToExc.json exp2syn node_type_id=='468193142'&pop_name=='e5noRbp4' pop_name=='i6Sst' 1.5
3104 GABA_InhToExc.json exp2syn node_type_id=='469793303'&pop_name=='e5noRbp4' pop_name=='i6Sst' 1.5
3105 GABA_InhToExc.json exp2syn node_type_id=='473601979'&pop_name=='e5noRbp4' pop_name=='i6Sst' 1.5
3106 GABA_InhToExc.json exp2syn node_type_id=='476048909'&pop_name=='e5noRbp4' pop_name=='i6Sst' 1.5
3108 GABA_InhToExc.json exp2syn node_type_id=='476131588'&pop_name=='e5noRbp4' pop_name=='i6Sst' 1.5
3110 GABA_InhToExc.json exp2syn node_type_id=='480116737'&pop_name=='e5noRbp4' pop_name=='i6Sst' 1.5
3111 GABA_InhToExc.json exp2syn node_type_id=='480169178'&pop_name=='e5noRbp4' pop_name=='i6Sst' 1.5
3112 GABA_InhToExc.json exp2syn node_type_id=='480351780'&pop_name=='e5noRbp4' pop_name=='i6Sst' 1.5
3113 GABA_InhToExc.json exp2syn node_type_id=='480353286'&pop_name=='e5noRbp4' pop_name=='i6Sst' 1.5
3114 GABA_InhToExc.json exp2syn node_type_id=='466632464'&pop_name=='e6Ntsr1' pop_name=='i6Sst' 1.5
3115 GABA_InhToExc.json exp2syn node_type_id=='471410185'&pop_name=='e6Ntsr1' pop_name=='i6Sst' 1.5
3116 GABA_InhToExc.json exp2syn node_type_id=='471786879'&pop_name=='e6Ntsr1' pop_name=='i6Sst' 1.5
3117 GABA_InhToExc.json exp2syn node_type_id=='471789504'&pop_name=='e6Ntsr1' pop_name=='i6Sst' 1.5
3118 GABA_InhToExc.json exp2syn node_type_id=='471819401'&pop_name=='e6Ntsr1' pop_name=='i6Sst' 1.5
3120 GABA_InhToInh.json exp2syn node_type_id=='481001895'&pop_name=='i6Htr3a' pop_name=='i6Sst' 1.5
3121 GABA_InhToInh.json exp2syn node_type_id=='481136138'&pop_name=='i6Htr3a' pop_name=='i6Sst' 1.5
3135 GABA_InhToInh.json exp2syn node_type_id=='478110866'&pop_name=='i5Htr3a' pop_name=='i6Sst' 1.5
3136 GABA_InhToInh.json exp2syn node_type_id=='481001895'&pop_name=='i5Htr3a' pop_name=='i6Sst' 1.5
3137 GABA_InhToInh.json exp2syn node_type_id=='481136138'&pop_name=='i5Htr3a' pop_name=='i6Sst' 1.5
3138 GABA_InhToInh.json exp2syn node_type_id=='482644550'&pop_name=='i5Htr3a' pop_name=='i6Sst' 1.5
3139 GABA_InhToInh.json exp2syn node_type_id=='313862306'&pop_name=='i6Sst' pop_name=='i6Sst' 1.5
3141 GABA_InhToInh.json exp2syn node_type_id=='473564515'&pop_name=='i6Sst' pop_name=='i6Sst' 1.5
3142 GABA_InhToInh.json exp2syn node_type_id=='476104386'&pop_name=='i6Sst' pop_name=='i6Sst' 1.5
3143 GABA_InhToInh.json exp2syn node_type_id=='476754635'&pop_name=='i6Sst' pop_name=='i6Sst' 1.5
3144 GABA_InhToInh.json exp2syn node_type_id=='323475862'&pop_name=='i5Sst' pop_name=='i6Sst' 1.5
3147 GABA_InhToInh.json exp2syn node_type_id=='464198958'&pop_name=='i5Sst' pop_name=='i6Sst' 1.5
3152 GABA_InhToInh.json exp2syn node_type_id=='475517090'&pop_name=='i5Sst' pop_name=='i6Sst' 1.5
3153 GABA_InhToInh.json exp2syn node_type_id=='478396248'&pop_name=='i5Sst' pop_name=='i6Sst' 1.5
3154 GABA_InhToInh.json exp2syn node_type_id=='482690728'&pop_name=='i5Sst' pop_name=='i6Sst' 1.5
3155 instanteneousInh.json NULL node_type_id=='100000101'&pop_name=='LIFe5Rbp4' pop_name=='i6Sst' 1.5
3157 instanteneousInh.json NULL node_type_id=='100000103'&pop_name=='LIFi6Pvalb' pop_name=='i6Sst' 1.5
3161 instanteneousInh.json NULL node_type_id=='100000111'&pop_name=='LIFi5Pvalb' pop_name=='i6Sst' 1.5
3167 instanteneousInh.json NULL node_type_id=='100000119'&pop_name=='LIFe5noRbp4' pop_name=='i6Sst' 1.5
3168 instanteneousInh.json NULL node_type_id=='100000121'&pop_name=='LIFe6Ntsr1' pop_name=='i6Sst' 1.5
3169 instanteneousInh.json NULL node_type_id=='100000106'&pop_name=='LIFi6Htr3a' pop_name=='i6Sst' 1.5
3172 instanteneousInh.json NULL node_type_id=='100000109'&pop_name=='LIFi5Htr3a' pop_name=='i6Sst' 1.5
3173 instanteneousInh.json NULL node_type_id=='100000120'&pop_name=='LIFi6Sst' pop_name=='i6Sst' 1.5
3174 instanteneousInh.json NULL node_type_id=='100000118'&pop_name=='LIFi5Sst' pop_name=='i6Sst' 1.5
3178 GABA_InhToExc.json exp2syn node_type_id=='471129934'&pop_name=='e5Rbp4' pop_name=='i5Sst' 1.5
3179 GABA_InhToExc.json exp2syn node_type_id=='471143169'&pop_name=='e5Rbp4' pop_name=='i5Sst' 1.5
3180 GABA_InhToExc.json exp2syn node_type_id=='471758398'&pop_name=='e5Rbp4' pop_name=='i5Sst' 1.5
3181 GABA_InhToExc.json exp2syn node_type_id=='471767045'&pop_name=='e5Rbp4' pop_name=='i5Sst' 1.5
3182 GABA_InhToExc.json exp2syn node_type_id=='485574832'&pop_name=='e5Rbp4' pop_name=='i5Sst' 1.5
3183 GABA_InhToExc.json exp2syn node_type_id=='485835055'&pop_name=='e5Rbp4' pop_name=='i5Sst' 1.5
3184 GABA_InhToExc.json exp2syn node_type_id=='485880739'&pop_name=='e5Rbp4' pop_name=='i5Sst' 1.5
3185 GABA_InhToExc.json exp2syn node_type_id=='486052980'&pop_name=='e5Rbp4' pop_name=='i5Sst' 1.5
3186 GABA_InhToExc.json exp2syn node_type_id=='486110216'&pop_name=='e5Rbp4' pop_name=='i5Sst' 1.5
3187 GABA_InhToExc.json exp2syn node_type_id=='487664663'&pop_name=='e5Rbp4' pop_name=='i5Sst' 1.5
3189 GABA_InhToExc.json exp2syn node_type_id=='487661754'&pop_name=='e23Cux2' pop_name=='i5Sst' 1.5
3190 GABA_InhToInh.json exp2syn node_type_id=='321708130'&pop_name=='i6Pvalb' pop_name=='i5Sst' 1.5
3192 GABA_InhToInh.json exp2syn node_type_id=='471087830'&pop_name=='i6Pvalb' pop_name=='i5Sst' 1.5
3194 GABA_InhToInh.json exp2syn node_type_id=='478058328'&pop_name=='i6Pvalb' pop_name=='i5Sst' 1.5
3195 GABA_InhToInh.json exp2syn node_type_id=='478828646'&pop_name=='i6Pvalb' pop_name=='i5Sst' 1.5
3197 GABA_InhToExc.json exp2syn node_type_id=='314900022'&pop_name=='e4Scnn1a' pop_name=='i5Sst' 1.5
3200 GABA_InhToExc.json exp2syn node_type_id=='348592897'&pop_name=='e4Scnn1a' pop_name=='i5Sst' 1.5
3201 GABA_InhToExc.json exp2syn node_type_id=='395830185'&pop_name=='e4Scnn1a' pop_name=='i5Sst' 1.5
3202 GABA_InhToExc.json exp2syn node_type_id=='469798159'&pop_name=='e4Scnn1a' pop_name=='i5Sst' 1.5
3203 GABA_InhToExc.json exp2syn node_type_id=='476126528'&pop_name=='e4Scnn1a' pop_name=='i5Sst' 1.5
3204 GABA_InhToExc.json exp2syn node_type_id=='476218657'&pop_name=='e4Scnn1a' pop_name=='i5Sst' 1.5
3209 GABA_InhToExc.json exp2syn node_type_id=='477135941'&pop_name=='e4other' pop_name=='i5Sst' 1.5
3210 GABA_InhToExc.json exp2syn node_type_id=='483061182'&pop_name=='e4other' pop_name=='i5Sst' 1.5
3212 GABA_InhToExc.json exp2syn node_type_id=='485909730'&pop_name=='e4other' pop_name=='i5Sst' 1.5
3213 GABA_InhToExc.json exp2syn node_type_id=='486146717'&pop_name=='e4other' pop_name=='i5Sst' 1.5
3214 GABA_InhToExc.json exp2syn node_type_id=='487601493'&pop_name=='e4other' pop_name=='i5Sst' 1.5
3215 GABA_InhToInh.json exp2syn node_type_id=='313861608'&pop_name=='i5Pvalb' pop_name=='i5Sst' 1.5
3216 GABA_InhToInh.json exp2syn node_type_id=='321023397'&pop_name=='i5Pvalb' pop_name=='i5Sst' 1.5
3218 GABA_InhToInh.json exp2syn node_type_id=='333785962'&pop_name=='i5Pvalb' pop_name=='i5Sst' 1.5
3219 GABA_InhToInh.json exp2syn node_type_id=='396608557'&pop_name=='i5Pvalb' pop_name=='i5Sst' 1.5
3220 GABA_InhToInh.json exp2syn node_type_id=='469610831'&pop_name=='i5Pvalb' pop_name=='i5Sst' 1.5
3221 GABA_InhToInh.json exp2syn node_type_id=='471077857'&pop_name=='i5Pvalb' pop_name=='i5Sst' 1.5
3222 GABA_InhToInh.json exp2syn node_type_id=='471085676'&pop_name=='i5Pvalb' pop_name=='i5Sst' 1.5
3223 GABA_InhToInh.json exp2syn node_type_id=='478793814'&pop_name=='i5Pvalb' pop_name=='i5Sst' 1.5
3226 GABA_InhToInh.json exp2syn node_type_id=='486783119'&pop_name=='i5Pvalb' pop_name=='i5Sst' 1.5
3228 GABA_InhToInh.json exp2syn node_type_id=='333604946'&pop_name=='i4Pvalb' pop_name=='i5Sst' 1.5
3229 GABA_InhToInh.json exp2syn node_type_id=='487667205'&pop_name=='i4Pvalb' pop_name=='i5Sst' 1.5
3230 GABA_InhToExc.json exp2syn node_type_id=='314642645'&pop_name=='e4Rorb' pop_name=='i5Sst' 1.5
3231 GABA_InhToExc.json exp2syn node_type_id=='324025371'&pop_name=='e4Rorb' pop_name=='i5Sst' 1.5
3232 GABA_InhToExc.json exp2syn node_type_id=='329550137'&pop_name=='e4Rorb' pop_name=='i5Sst' 1.5
3233 GABA_InhToExc.json exp2syn node_type_id=='473020156'&pop_name=='e4Rorb' pop_name=='i5Sst' 1.5
3234 GABA_InhToExc.json exp2syn node_type_id=='476616076'&pop_name=='e4Rorb' pop_name=='i5Sst' 1.5
3235 GABA_InhToExc.json exp2syn node_type_id=='479179020'&pop_name=='e4Rorb' pop_name=='i5Sst' 1.5
3236 GABA_InhToExc.json exp2syn node_type_id=='480087928'&pop_name=='e4Rorb' pop_name=='i5Sst' 1.5
3237 GABA_InhToExc.json exp2syn node_type_id=='480124551'&pop_name=='e4Rorb' pop_name=='i5Sst' 1.5
3239 GABA_InhToExc.json exp2syn node_type_id=='484679812'&pop_name=='e4Rorb' pop_name=='i5Sst' 1.5
3240 GABA_InhToExc.json exp2syn node_type_id=='485836906'&pop_name=='e4Rorb' pop_name=='i5Sst' 1.5
3241 GABA_InhToExc.json exp2syn node_type_id=='486502127'&pop_name=='e4Rorb' pop_name=='i5Sst' 1.5
3242 GABA_InhToInh.json exp2syn node_type_id=='474626527'&pop_name=='i4Htr3a' pop_name=='i5Sst' 1.5
3243 GABA_InhToInh.json exp2syn node_type_id=='313862167'&pop_name=='i4Sst' pop_name=='i5Sst' 1.5
3244 GABA_InhToInh.json exp2syn node_type_id=='473016550'&pop_name=='i4Sst' pop_name=='i5Sst' 1.5
3246 GABA_InhToExc.json exp2syn node_type_id=='318733871'&pop_name=='e4Nr5a1' pop_name=='i5Sst' 1.5
3247 GABA_InhToExc.json exp2syn node_type_id=='318808427'&pop_name=='e4Nr5a1' pop_name=='i5Sst' 1.5
3249 GABA_InhToExc.json exp2syn node_type_id=='370351753'&pop_name=='e4Nr5a1' pop_name=='i5Sst' 1.5
3250 GABA_InhToExc.json exp2syn node_type_id=='386049446'&pop_name=='e4Nr5a1' pop_name=='i5Sst' 1.5
3251 GABA_InhToExc.json exp2syn node_type_id=='397351623'&pop_name=='e4Nr5a1' pop_name=='i5Sst' 1.5
3252 GABA_InhToExc.json exp2syn node_type_id=='422738880'&pop_name=='e4Nr5a1' pop_name=='i5Sst' 1.5
3253 GABA_InhToExc.json exp2syn node_type_id=='475459689'&pop_name=='e4Nr5a1' pop_name=='i5Sst' 1.5
3254 GABA_InhToExc.json exp2syn node_type_id=='476455864'&pop_name=='e4Nr5a1' pop_name=='i5Sst' 1.5
3255 GABA_InhToExc.json exp2syn node_type_id=='476457450'&pop_name=='e4Nr5a1' pop_name=='i5Sst' 1.5
3256 GABA_InhToExc.json exp2syn node_type_id=='314804042'&pop_name=='e5noRbp4' pop_name=='i5Sst' 1.5
3258 GABA_InhToExc.json exp2syn node_type_id=='314831019'&pop_name=='e5noRbp4' pop_name=='i5Sst' 1.5
3259 GABA_InhToExc.json exp2syn node_type_id=='320207387'&pop_name=='e5noRbp4' pop_name=='i5Sst' 1.5
3260 GABA_InhToExc.json exp2syn node_type_id=='323865917'&pop_name=='e5noRbp4' pop_name=='i5Sst' 1.5
3261 GABA_InhToExc.json exp2syn node_type_id=='324025297'&pop_name=='e5noRbp4' pop_name=='i5Sst' 1.5
3262 GABA_InhToExc.json exp2syn node_type_id=='349621141'&pop_name=='e5noRbp4' pop_name=='i5Sst' 1.5
3263 GABA_InhToExc.json exp2syn node_type_id=='354190013'&pop_name=='e5noRbp4' pop_name=='i5Sst' 1.5
3264 GABA_InhToExc.json exp2syn node_type_id=='468120757'&pop_name=='e5noRbp4' pop_name=='i5Sst' 1.5
3265 GABA_InhToExc.json exp2syn node_type_id=='468193142'&pop_name=='e5noRbp4' pop_name=='i5Sst' 1.5
3266 GABA_InhToExc.json exp2syn node_type_id=='469793303'&pop_name=='e5noRbp4' pop_name=='i5Sst' 1.5
3267 GABA_InhToExc.json exp2syn node_type_id=='473601979'&pop_name=='e5noRbp4' pop_name=='i5Sst' 1.5
3268 GABA_InhToExc.json exp2syn node_type_id=='476048909'&pop_name=='e5noRbp4' pop_name=='i5Sst' 1.5
3270 GABA_InhToExc.json exp2syn node_type_id=='476131588'&pop_name=='e5noRbp4' pop_name=='i5Sst' 1.5
3272 GABA_InhToExc.json exp2syn node_type_id=='480116737'&pop_name=='e5noRbp4' pop_name=='i5Sst' 1.5
3273 GABA_InhToExc.json exp2syn node_type_id=='480169178'&pop_name=='e5noRbp4' pop_name=='i5Sst' 1.5
3274 GABA_InhToExc.json exp2syn node_type_id=='480351780'&pop_name=='e5noRbp4' pop_name=='i5Sst' 1.5
3275 GABA_InhToExc.json exp2syn node_type_id=='480353286'&pop_name=='e5noRbp4' pop_name=='i5Sst' 1.5
3276 GABA_InhToExc.json exp2syn node_type_id=='466632464'&pop_name=='e6Ntsr1' pop_name=='i5Sst' 1.5
3277 GABA_InhToExc.json exp2syn node_type_id=='471410185'&pop_name=='e6Ntsr1' pop_name=='i5Sst' 1.5
3278 GABA_InhToExc.json exp2syn node_type_id=='471786879'&pop_name=='e6Ntsr1' pop_name=='i5Sst' 1.5
3279 GABA_InhToExc.json exp2syn node_type_id=='471789504'&pop_name=='e6Ntsr1' pop_name=='i5Sst' 1.5
3280 GABA_InhToExc.json exp2syn node_type_id=='471819401'&pop_name=='e6Ntsr1' pop_name=='i5Sst' 1.5
3282 GABA_InhToInh.json exp2syn node_type_id=='481001895'&pop_name=='i6Htr3a' pop_name=='i5Sst' 1.5
3283 GABA_InhToInh.json exp2syn node_type_id=='481136138'&pop_name=='i6Htr3a' pop_name=='i5Sst' 1.5
3293 GABA_InhToInh.json exp2syn node_type_id=='324493977'&pop_name=='i23Sst' pop_name=='i5Sst' 1.5
3294 GABA_InhToInh.json exp2syn node_type_id=='473540161'&pop_name=='i23Sst' pop_name=='i5Sst' 1.5
3295 GABA_InhToInh.json exp2syn node_type_id=='475068599'&pop_name=='i23Sst' pop_name=='i5Sst' 1.5
3296 GABA_InhToInh.json exp2syn node_type_id=='476686112'&pop_name=='i23Sst' pop_name=='i5Sst' 1.5
3297 GABA_InhToInh.json exp2syn node_type_id=='478110866'&pop_name=='i5Htr3a' pop_name=='i5Sst' 1.5
3298 GABA_InhToInh.json exp2syn node_type_id=='481001895'&pop_name=='i5Htr3a' pop_name=='i5Sst' 1.5
3299 GABA_InhToInh.json exp2syn node_type_id=='481136138'&pop_name=='i5Htr3a' pop_name=='i5Sst' 1.5
3300 GABA_InhToInh.json exp2syn node_type_id=='482644550'&pop_name=='i5Htr3a' pop_name=='i5Sst' 1.5
3301 GABA_InhToInh.json exp2syn node_type_id=='313862306'&pop_name=='i6Sst' pop_name=='i5Sst' 1.5
3303 GABA_InhToInh.json exp2syn node_type_id=='473564515'&pop_name=='i6Sst' pop_name=='i5Sst' 1.5
3304 GABA_InhToInh.json exp2syn node_type_id=='476104386'&pop_name=='i6Sst' pop_name=='i5Sst' 1.5
3305 GABA_InhToInh.json exp2syn node_type_id=='476754635'&pop_name=='i6Sst' pop_name=='i5Sst' 1.5
3306 GABA_InhToInh.json exp2syn node_type_id=='323475862'&pop_name=='i5Sst' pop_name=='i5Sst' 1.5
3309 GABA_InhToInh.json exp2syn node_type_id=='464198958'&pop_name=='i5Sst' pop_name=='i5Sst' 1.5
3314 GABA_InhToInh.json exp2syn node_type_id=='475517090'&pop_name=='i5Sst' pop_name=='i5Sst' 1.5
3315 GABA_InhToInh.json exp2syn node_type_id=='478396248'&pop_name=='i5Sst' pop_name=='i5Sst' 1.5
3316 GABA_InhToInh.json exp2syn node_type_id=='482690728'&pop_name=='i5Sst' pop_name=='i5Sst' 1.5
3317 instanteneousInh.json NULL node_type_id=='100000101'&pop_name=='LIFe5Rbp4' pop_name=='i5Sst' 1.5
3318 instanteneousInh.json NULL node_type_id=='100000102'&pop_name=='LIFe23Cux2' pop_name=='i5Sst' 1.5
3319 instanteneousInh.json NULL node_type_id=='100000103'&pop_name=='LIFi6Pvalb' pop_name=='i5Sst' 1.5
3320 instanteneousInh.json NULL node_type_id=='100000104'&pop_name=='LIFe4Scnn1a' pop_name=='i5Sst' 1.5
3322 instanteneousInh.json NULL node_type_id=='100000110'&pop_name=='LIFe4other' pop_name=='i5Sst' 1.5
3323 instanteneousInh.json NULL node_type_id=='100000111'&pop_name=='LIFi5Pvalb' pop_name=='i5Sst' 1.5
3324 instanteneousInh.json NULL node_type_id=='100000112'&pop_name=='LIFi4Pvalb' pop_name=='i5Sst' 1.5
3325 instanteneousInh.json NULL node_type_id=='100000108'&pop_name=='LIFe4Rorb' pop_name=='i5Sst' 1.5
3326 instanteneousInh.json NULL node_type_id=='100000114'&pop_name=='LIFi4Htr3a' pop_name=='i5Sst' 1.5
3327 instanteneousInh.json NULL node_type_id=='100000115'&pop_name=='LIFi4Sst' pop_name=='i5Sst' 1.5
3328 instanteneousInh.json NULL node_type_id=='100000116'&pop_name=='LIFe4Nr5a1' pop_name=='i5Sst' 1.5
3329 instanteneousInh.json NULL node_type_id=='100000119'&pop_name=='LIFe5noRbp4' pop_name=='i5Sst' 1.5
3330 instanteneousInh.json NULL node_type_id=='100000121'&pop_name=='LIFe6Ntsr1' pop_name=='i5Sst' 1.5
3331 instanteneousInh.json NULL node_type_id=='100000106'&pop_name=='LIFi6Htr3a' pop_name=='i5Sst' 1.5
3333 instanteneousInh.json NULL node_type_id=='100000113'&pop_name=='LIFi23Sst' pop_name=='i5Sst' 1.5
3334 instanteneousInh.json NULL node_type_id=='100000109'&pop_name=='LIFi5Htr3a' pop_name=='i5Sst' 1.5
3335 instanteneousInh.json NULL node_type_id=='100000120'&pop_name=='LIFi6Sst' pop_name=='i5Sst' 1.5
3336 instanteneousInh.json NULL node_type_id=='100000118'&pop_name=='LIFi5Sst' pop_name=='i5Sst' 1.5
3337 GABA_InhToInh.json exp2syn node_type_id=='475585413'&pop_name=='i1Htr3a' pop_name=='i5Sst' 1.5
3338 GABA_InhToInh.json exp2syn node_type_id=='478107198'&pop_name=='i1Htr3a' pop_name=='i5Sst' 1.5
3339 instanteneousInh.json NULL node_type_id=='100000117'&pop_name=='LIFi1Htr3a' pop_name=='i5Sst' 1.5
3340 AMPA_ExcToExc.json exp2syn node_type_id=='471129934'&pop_name=='e5Rbp4' pop_name=='LIFe5Rbp4' 1.5
3341 AMPA_ExcToExc.json exp2syn node_type_id=='471143169'&pop_name=='e5Rbp4' pop_name=='LIFe5Rbp4' 1.5
3342 AMPA_ExcToExc.json exp2syn node_type_id=='471758398'&pop_name=='e5Rbp4' pop_name=='LIFe5Rbp4' 1.5
3343 AMPA_ExcToExc.json exp2syn node_type_id=='471767045'&pop_name=='e5Rbp4' pop_name=='LIFe5Rbp4' 1.5
3344 AMPA_ExcToExc.json exp2syn node_type_id=='485574832'&pop_name=='e5Rbp4' pop_name=='LIFe5Rbp4' 1.5
3345 AMPA_ExcToExc.json exp2syn node_type_id=='485835055'&pop_name=='e5Rbp4' pop_name=='LIFe5Rbp4' 1.5
3346 AMPA_ExcToExc.json exp2syn node_type_id=='485880739'&pop_name=='e5Rbp4' pop_name=='LIFe5Rbp4' 1.5
3347 AMPA_ExcToExc.json exp2syn node_type_id=='486052980'&pop_name=='e5Rbp4' pop_name=='LIFe5Rbp4' 1.5
3348 AMPA_ExcToExc.json exp2syn node_type_id=='486110216'&pop_name=='e5Rbp4' pop_name=='LIFe5Rbp4' 1.5
3349 AMPA_ExcToExc.json exp2syn node_type_id=='487664663'&pop_name=='e5Rbp4' pop_name=='LIFe5Rbp4' 1.5
3351 AMPA_ExcToExc.json exp2syn node_type_id=='487661754'&pop_name=='e23Cux2' pop_name=='LIFe5Rbp4' 3.0
3352 AMPA_ExcToInh.json exp2syn node_type_id=='321708130'&pop_name=='i6Pvalb' pop_name=='LIFe5Rbp4' 1.2
3354 AMPA_ExcToInh.json exp2syn node_type_id=='471087830'&pop_name=='i6Pvalb' pop_name=='LIFe5Rbp4' 1.2
3356 AMPA_ExcToInh.json exp2syn node_type_id=='478058328'&pop_name=='i6Pvalb' pop_name=='LIFe5Rbp4' 1.2
3357 AMPA_ExcToInh.json exp2syn node_type_id=='478828646'&pop_name=='i6Pvalb' pop_name=='LIFe5Rbp4' 1.2
3359 AMPA_ExcToExc.json exp2syn node_type_id=='314900022'&pop_name=='e4Scnn1a' pop_name=='LIFe5Rbp4' 2.5
3362 AMPA_ExcToExc.json exp2syn node_type_id=='348592897'&pop_name=='e4Scnn1a' pop_name=='LIFe5Rbp4' 2.5
3363 AMPA_ExcToExc.json exp2syn node_type_id=='395830185'&pop_name=='e4Scnn1a' pop_name=='LIFe5Rbp4' 2.5
3364 AMPA_ExcToExc.json exp2syn node_type_id=='469798159'&pop_name=='e4Scnn1a' pop_name=='LIFe5Rbp4' 2.5
3365 AMPA_ExcToExc.json exp2syn node_type_id=='476126528'&pop_name=='e4Scnn1a' pop_name=='LIFe5Rbp4' 2.5
3366 AMPA_ExcToExc.json exp2syn node_type_id=='476218657'&pop_name=='e4Scnn1a' pop_name=='LIFe5Rbp4' 2.5
3367 AMPA_ExcToInh.json exp2syn node_type_id=='341442651'&pop_name=='i23Pvalb' pop_name=='LIFe5Rbp4' 1.2
3369 AMPA_ExcToInh.json exp2syn node_type_id=='484635029'&pop_name=='i23Pvalb' pop_name=='LIFe5Rbp4' 1.2
3370 AMPA_ExcToInh.json exp2syn node_type_id=='488501071'&pop_name=='i23Pvalb' pop_name=='LIFe5Rbp4' 1.2
3371 AMPA_ExcToExc.json exp2syn node_type_id=='477135941'&pop_name=='e4other' pop_name=='LIFe5Rbp4' 2.5
3372 AMPA_ExcToExc.json exp2syn node_type_id=='483061182'&pop_name=='e4other' pop_name=='LIFe5Rbp4' 2.5
3374 AMPA_ExcToExc.json exp2syn node_type_id=='485909730'&pop_name=='e4other' pop_name=='LIFe5Rbp4' 2.5
3375 AMPA_ExcToExc.json exp2syn node_type_id=='486146717'&pop_name=='e4other' pop_name=='LIFe5Rbp4' 2.5
3377 AMPA_ExcToInh.json exp2syn node_type_id=='313861608'&pop_name=='i5Pvalb' pop_name=='LIFe5Rbp4' 1.2
3378 AMPA_ExcToInh.json exp2syn node_type_id=='321023397'&pop_name=='i5Pvalb' pop_name=='LIFe5Rbp4' 1.2
3380 AMPA_ExcToInh.json exp2syn node_type_id=='333785962'&pop_name=='i5Pvalb' pop_name=='LIFe5Rbp4' 1.2
3381 AMPA_ExcToInh.json exp2syn node_type_id=='396608557'&pop_name=='i5Pvalb' pop_name=='LIFe5Rbp4' 1.2
3382 AMPA_ExcToInh.json exp2syn node_type_id=='469610831'&pop_name=='i5Pvalb' pop_name=='LIFe5Rbp4' 1.2
3383 AMPA_ExcToInh.json exp2syn node_type_id=='471077857'&pop_name=='i5Pvalb' pop_name=='LIFe5Rbp4' 1.2
3384 AMPA_ExcToInh.json exp2syn node_type_id=='471085676'&pop_name=='i5Pvalb' pop_name=='LIFe5Rbp4' 1.2
3385 AMPA_ExcToInh.json exp2syn node_type_id=='478793814'&pop_name=='i5Pvalb' pop_name=='LIFe5Rbp4' 1.2
