edge_type_id source_query target_query model_template delay dynamics_params
1173 pop_name=='e5noRbp4' node_type_id=='476457450' static_synapse 2.5 e2e.json
1174 pop_name=='i6Sst' node_type_id=='476457450' static_synapse 1.5 i2e.json
1175 pop_name=='e6Ntsr1' node_type_id=='476457450' static_synapse 0.0 e2e.json
1176 pop_name=='e5Rbp4' node_type_id=='479225080' static_synapse 2.5 e2e.json
1177 pop_name=='e23Cux2' node_type_id=='479225080' static_synapse 1.6 e2e.json
1178 pop_name=='i6Pvalb' node_type_id=='479225080' static_synapse 0.9 i2e.json
1179 pop_name=='e4Scnn1a' node_type_id=='479225080' static_synapse 1.3 e2e.json
1180 pop_name=='i23Pvalb' node_type_id=='479225080' static_synapse 0.9 i2e.json
1181 pop_name=='i6Htr3a' node_type_id=='479225080' static_synapse 1.5 i2e.json
1182 pop_name=='i5Htr3a' node_type_id=='479225080' static_synapse 1.5 i2e.json
1183 pop_name=='i23Htr3a' node_type_id=='479225080' static_synapse 1.5 i2e.json
1184 pop_name=='e4Rorb' node_type_id=='479225080' static_synapse 1.3 e2e.json
1185 pop_name=='e4other' node_type_id=='479225080' static_synapse 1.3 e2e.json
1186 pop_name=='i5Pvalb' node_type_id=='479225080' static_synapse 0.9 i2e.json
1187 pop_name=='i4Pvalb' node_type_id=='479225080' static_synapse 0.9 i2e.json
1188 pop_name=='i23Sst' node_type_id=='479225080' static_synapse 1.5 i2e.json
1189 pop_name=='i4Htr3a' node_type_id=='479225080' static_synapse 1.5 i2e.json
1190 pop_name=='i4Sst' node_type_id=='479225080' static_synapse 1.5 i2e.json
1191 pop_name=='e4Nr5a1' node_type_id=='479225080' static_synapse 1.3 e2e.json
1192 pop_name=='i1Htr3a' node_type_id=='479225080' static_synapse 3.8 i2e.json
1193 pop_name=='i5Sst' node_type_id=='479225080' static_synapse 1.5 i2e.json
1194 pop_name=='e5noRbp4' node_type_id=='479225080' static_synapse 2.5 e2e.json
1195 pop_name=='i6Sst' node_type_id=='479225080' static_synapse 1.5 i2e.json
1196 pop_name=='e6Ntsr1' node_type_id=='479225080' static_synapse 0.0 e2e.json
1197 pop_name=='e5Rbp4' node_type_id=='479492633' static_synapse 1.5 e2e.json
1198 pop_name=='e23Cux2' node_type_id=='479492633' static_synapse 1.8 e2e.json
1199 pop_name=='i6Pvalb' node_type_id=='479492633' static_synapse 0.9 i2e.json
1200 pop_name=='e4Scnn1a' node_type_id=='479492633' static_synapse 1.5 e2e.json
1201 pop_name=='i23Pvalb' node_type_id=='479492633' static_synapse 0.9 i2e.json
1202 pop_name=='i6Htr3a' node_type_id=='479492633' static_synapse 1.5 i2e.json
1203 pop_name=='i5Htr3a' node_type_id=='479492633' static_synapse 1.5 i2e.json
1204 pop_name=='i23Htr3a' node_type_id=='479492633' static_synapse 1.5 i2e.json
1205 pop_name=='e4Rorb' node_type_id=='479492633' static_synapse 1.5 e2e.json
1206 pop_name=='e4other' node_type_id=='479492633' static_synapse 1.5 e2e.json
1207 pop_name=='i5Pvalb' node_type_id=='479492633' static_synapse 0.9 i2e.json
1208 pop_name=='i4Pvalb' node_type_id=='479492633' static_synapse 0.9 i2e.json
1209 pop_name=='i23Sst' node_type_id=='479492633' static_synapse 1.5 i2e.json
1210 pop_name=='i4Htr3a' node_type_id=='479492633' static_synapse 1.5 i2e.json
1211 pop_name=='i4Sst' node_type_id=='479492633' static_synapse 1.5 i2e.json
1212 pop_name=='e4Nr5a1' node_type_id=='479492633' static_synapse 1.5 e2e.json
1213 pop_name=='i1Htr3a' node_type_id=='479492633' static_synapse 3.8 i2e.json
1214 pop_name=='i5Sst' node_type_id=='479492633' static_synapse 1.5 i2e.json
1215 pop_name=='e5noRbp4' node_type_id=='479492633' static_synapse 1.5 e2e.json
1216 pop_name=='i6Sst' node_type_id=='479492633' static_synapse 1.5 i2e.json
1217 pop_name=='e6Ntsr1' node_type_id=='479492633' static_synapse 3.5 e2e.json
1218 pop_name=='e5Rbp4' node_type_id=='313861608' static_synapse 1.2 e2i.json
1219 pop_name=='e23Cux2' node_type_id=='313861608' static_synapse 1.2 e2i.json
1220 pop_name=='i6Pvalb' node_type_id=='313861608' static_synapse 1.6 i2i.json
1221 pop_name=='e4Scnn1a' node_type_id=='313861608' static_synapse 1.2 e2i.json
1222 pop_name=='i23Pvalb' node_type_id=='313861608' static_synapse 1.6 i2i.json
1223 pop_name=='i6Htr3a' node_type_id=='313861608' static_synapse 1.5 i2i.json
1224 pop_name=='i5Htr3a' node_type_id=='313861608' static_synapse 1.5 i2i.json
1225 pop_name=='i23Htr3a' node_type_id=='313861608' static_synapse 1.5 i2i.json
1226 pop_name=='e4Rorb' node_type_id=='313861608' static_synapse 1.2 e2i.json
1227 pop_name=='e4other' node_type_id=='313861608' static_synapse 1.2 e2i.json
1228 pop_name=='i5Pvalb' node_type_id=='313861608' static_synapse 1.6 i2i.json
1229 pop_name=='i4Pvalb' node_type_id=='313861608' static_synapse 1.6 i2i.json
1230 pop_name=='i23Sst' node_type_id=='313861608' static_synapse 1.5 i2i.json
1231 pop_name=='i4Htr3a' node_type_id=='313861608' static_synapse 1.5 i2i.json
1232 pop_name=='i4Sst' node_type_id=='313861608' static_synapse 1.5 i2i.json
1233 pop_name=='e4Nr5a1' node_type_id=='313861608' static_synapse 1.2 e2i.json
1234 pop_name=='i1Htr3a' node_type_id=='313861608' static_synapse 3.8 i2i.json
1235 pop_name=='i5Sst' node_type_id=='313861608' static_synapse 1.5 i2i.json
1236 pop_name=='e5noRbp4' node_type_id=='313861608' static_synapse 1.2 e2i.json
1237 pop_name=='i6Sst' node_type_id=='313861608' static_synapse 1.5 i2i.json
1238 pop_name=='e6Ntsr1' node_type_id=='313861608' static_synapse 1.2 e2i.json
1239 pop_name=='e5Rbp4' node_type_id=='515305346' static_synapse 1.2 e2i.json
1240 pop_name=='e23Cux2' node_type_id=='515305346' static_synapse 1.2 e2i.json
1241 pop_name=='i6Pvalb' node_type_id=='515305346' static_synapse 1.6 i2i.json
1242 pop_name=='e4Scnn1a' node_type_id=='515305346' static_synapse 1.2 e2i.json
1243 pop_name=='i23Pvalb' node_type_id=='515305346' static_synapse 1.6 i2i.json
1244 pop_name=='i6Htr3a' node_type_id=='515305346' static_synapse 1.5 i2i.json
1245 pop_name=='i5Htr3a' node_type_id=='515305346' static_synapse 1.5 i2i.json
1246 pop_name=='i23Htr3a' node_type_id=='515305346' static_synapse 1.5 i2i.json
1247 pop_name=='e4Rorb' node_type_id=='515305346' static_synapse 1.2 e2i.json
1248 pop_name=='e4other' node_type_id=='515305346' static_synapse 1.2 e2i.json
1249 pop_name=='i5Pvalb' node_type_id=='515305346' static_synapse 1.6 i2i.json
1250 pop_name=='i4Pvalb' node_type_id=='515305346' static_synapse 1.6 i2i.json
1251 pop_name=='i23Sst' node_type_id=='515305346' static_synapse 1.5 i2i.json
1252 pop_name=='i4Htr3a' node_type_id=='515305346' static_synapse 1.5 i2i.json
1253 pop_name=='i4Sst' node_type_id=='515305346' static_synapse 1.5 i2i.json
1254 pop_name=='e4Nr5a1' node_type_id=='515305346' static_synapse 1.2 e2i.json
1255 pop_name=='i1Htr3a' node_type_id=='515305346' static_synapse 3.8 i2i.json
1256 pop_name=='i5Sst' node_type_id=='515305346' static_synapse 1.5 i2i.json
1257 pop_name=='e5noRbp4' node_type_id=='515305346' static_synapse 1.2 e2i.json
1258 pop_name=='i6Sst' node_type_id=='515305346' static_synapse 1.5 i2i.json
1259 pop_name=='e6Ntsr1' node_type_id=='515305346' static_synapse 1.2 e2i.json
1260 pop_name=='e5Rbp4' node_type_id=='485574832' static_synapse 1.5 e2e.json
1261 pop_name=='e23Cux2' node_type_id=='485574832' static_synapse 1.8 e2e.json
1262 pop_name=='i6Pvalb' node_type_id=='485574832' static_synapse 0.9 i2e.json
1263 pop_name=='e4Scnn1a' node_type_id=='485574832' static_synapse 1.5 e2e.json
1264 pop_name=='i23Pvalb' node_type_id=='485574832' static_synapse 0.9 i2e.json
1265 pop_name=='i6Htr3a' node_type_id=='485574832' static_synapse 1.5 i2e.json
1266 pop_name=='i5Htr3a' node_type_id=='485574832' static_synapse 1.5 i2e.json
1267 pop_name=='i23Htr3a' node_type_id=='485574832' static_synapse 1.5 i2e.json
1268 pop_name=='e4Rorb' node_type_id=='485574832' static_synapse 1.5 e2e.json
1269 pop_name=='e4other' node_type_id=='485574832' static_synapse 1.5 e2e.json
1270 pop_name=='i5Pvalb' node_type_id=='485574832' static_synapse 0.9 i2e.json
1271 pop_name=='i4Pvalb' node_type_id=='485574832' static_synapse 0.9 i2e.json
1272 pop_name=='i23Sst' node_type_id=='485574832' static_synapse 1.5 i2e.json
1273 pop_name=='i4Htr3a' node_type_id=='485574832' static_synapse 1.5 i2e.json
1274 pop_name=='i4Sst' node_type_id=='485574832' static_synapse 1.5 i2e.json
1275 pop_name=='e4Nr5a1' node_type_id=='485574832' static_synapse 1.5 e2e.json
1276 pop_name=='i1Htr3a' node_type_id=='485574832' static_synapse 3.8 i2e.json
1277 pop_name=='i5Sst' node_type_id=='485574832' static_synapse 1.5 i2e.json
1278 pop_name=='e5noRbp4' node_type_id=='485574832' static_synapse 1.5 e2e.json
1279 pop_name=='i6Sst' node_type_id=='485574832' static_synapse 1.5 i2e.json
1280 pop_name=='e6Ntsr1' node_type_id=='485574832' static_synapse 3.5 e2e.json
1281 pop_name=='e5Rbp4' node_type_id=='478058328' static_synapse 1.2 e2i.json
1282 pop_name=='e23Cux2' node_type_id=='478058328' static_synapse 1.2 e2i.json
1283 pop_name=='i6Pvalb' node_type_id=='478058328' static_synapse 1.6 i2i.json
1284 pop_name=='e4Scnn1a' node_type_id=='478058328' static_synapse 1.2 e2i.json
1285 pop_name=='i23Pvalb' node_type_id=='478058328' static_synapse 1.6 i2i.json
1286 pop_name=='i6Htr3a' node_type_id=='478058328' static_synapse 1.5 i2i.json
1287 pop_name=='i5Htr3a' node_type_id=='478058328' static_synapse 1.5 i2i.json
1288 pop_name=='i23Htr3a' node_type_id=='478058328' static_synapse 1.5 i2i.json
1289 pop_name=='e4Rorb' node_type_id=='478058328' static_synapse 1.2 e2i.json
1290 pop_name=='e4other' node_type_id=='478058328' static_synapse 1.2 e2i.json
1291 pop_name=='i5Pvalb' node_type_id=='478058328' static_synapse 1.6 i2i.json
1292 pop_name=='i4Pvalb' node_type_id=='478058328' static_synapse 1.6 i2i.json
1293 pop_name=='i23Sst' node_type_id=='478058328' static_synapse 1.5 i2i.json
1294 pop_name=='i4Htr3a' node_type_id=='478058328' static_synapse 1.5 i2i.json
1295 pop_name=='i4Sst' node_type_id=='478058328' static_synapse 1.5 i2i.json
1296 pop_name=='e4Nr5a1' node_type_id=='478058328' static_synapse 1.2 e2i.json
1297 pop_name=='i1Htr3a' node_type_id=='478058328' static_synapse 3.8 i2i.json
1298 pop_name=='i5Sst' node_type_id=='478058328' static_synapse 1.5 i2i.json
1299 pop_name=='e5noRbp4' node_type_id=='478058328' static_synapse 1.2 e2i.json
1300 pop_name=='i6Sst' node_type_id=='478058328' static_synapse 1.5 i2i.json
1301 pop_name=='e6Ntsr1' node_type_id=='478058328' static_synapse 1.2 e2i.json
1302 pop_name=='e5Rbp4' node_type_id=='464198958' static_synapse 1.5 e2i.json
1303 pop_name=='e23Cux2' node_type_id=='464198958' static_synapse 1.5 e2i.json
1304 pop_name=='i6Pvalb' node_type_id=='464198958' static_synapse 1.2 i2i.json
1305 pop_name=='e4Scnn1a' node_type_id=='464198958' static_synapse 1.5 e2i.json
1306 pop_name=='i23Pvalb' node_type_id=='464198958' static_synapse 1.2 i2i.json
1307 pop_name=='i6Htr3a' node_type_id=='464198958' static_synapse 1.5 i2i.json
1308 pop_name=='i5Htr3a' node_type_id=='464198958' static_synapse 1.5 i2i.json
1309 pop_name=='i23Htr3a' node_type_id=='464198958' static_synapse 1.5 i2i.json
1310 pop_name=='e4Rorb' node_type_id=='464198958' static_synapse 1.5 e2i.json
1311 pop_name=='e4other' node_type_id=='464198958' static_synapse 1.5 e2i.json
1312 pop_name=='i5Pvalb' node_type_id=='464198958' static_synapse 1.2 i2i.json
1313 pop_name=='i4Pvalb' node_type_id=='464198958' static_synapse 1.2 i2i.json
1314 pop_name=='i23Sst' node_type_id=='464198958' static_synapse 1.5 i2i.json
1315 pop_name=='i4Htr3a' node_type_id=='464198958' static_synapse 1.5 i2i.json
1316 pop_name=='i4Sst' node_type_id=='464198958' static_synapse 1.5 i2i.json
1317 pop_name=='e4Nr5a1' node_type_id=='464198958' static_synapse 1.5 e2i.json
1318 pop_name=='i1Htr3a' node_type_id=='464198958' static_synapse 3.8 i2i.json
1319 pop_name=='i5Sst' node_type_id=='464198958' static_synapse 1.5 i2i.json
1320 pop_name=='e5noRbp4' node_type_id=='464198958' static_synapse 1.5 e2i.json
1321 pop_name=='i6Sst' node_type_id=='464198958' static_synapse 1.5 i2i.json
1322 pop_name=='e6Ntsr1' node_type_id=='464198958' static_synapse 1.5 e2i.json
1323 pop_name=='e5Rbp4' node_type_id=='473943881' static_synapse 1.5 e2i.json
1324 pop_name=='e23Cux2' node_type_id=='473943881' static_synapse 1.5 e2i.json
1325 pop_name=='i6Pvalb' node_type_id=='473943881' static_synapse 1.2 i2i.json
1326 pop_name=='e4Scnn1a' node_type_id=='473943881' static_synapse 1.5 e2i.json
1327 pop_name=='i23Pvalb' node_type_id=='473943881' static_synapse 1.2 i2i.json
1328 pop_name=='i6Htr3a' node_type_id=='473943881' static_synapse 1.5 i2i.json
1329 pop_name=='i5Htr3a' node_type_id=='473943881' static_synapse 1.5 i2i.json
1330 pop_name=='i23Htr3a' node_type_id=='473943881' static_synapse 1.5 i2i.json
1331 pop_name=='e4Rorb' node_type_id=='473943881' static_synapse 1.5 e2i.json
1332 pop_name=='e4other' node_type_id=='473943881' static_synapse 1.5 e2i.json
1333 pop_name=='i5Pvalb' node_type_id=='473943881' static_synapse 1.2 i2i.json
1334 pop_name=='i4Pvalb' node_type_id=='473943881' static_synapse 1.2 i2i.json
1335 pop_name=='i23Sst' node_type_id=='473943881' static_synapse 1.5 i2i.json
1336 pop_name=='i4Htr3a' node_type_id=='473943881' static_synapse 1.5 i2i.json
1337 pop_name=='i4Sst' node_type_id=='473943881' static_synapse 1.5 i2i.json
1338 pop_name=='e4Nr5a1' node_type_id=='473943881' static_synapse 1.5 e2i.json
1339 pop_name=='i1Htr3a' node_type_id=='473943881' static_synapse 3.8 i2i.json
1340 pop_name=='i5Sst' node_type_id=='473943881' static_synapse 1.5 i2i.json
1341 pop_name=='e5noRbp4' node_type_id=='473943881' static_synapse 1.5 e2i.json
1342 pop_name=='i6Sst' node_type_id=='473943881' static_synapse 1.5 i2i.json
1343 pop_name=='e6Ntsr1' node_type_id=='473943881' static_synapse 1.5 e2i.json
1344 pop_name=='e5Rbp4' node_type_id=='476048909' static_synapse 1.5 e2e.json
1345 pop_name=='e23Cux2' node_type_id=='476048909' static_synapse 1.8 e2e.json
1346 pop_name=='i6Pvalb' node_type_id=='476048909' static_synapse 0.9 i2e.json
1347 pop_name=='e4Scnn1a' node_type_id=='476048909' static_synapse 1.5 e2e.json
1348 pop_name=='i23Pvalb' node_type_id=='476048909' static_synapse 0.9 i2e.json
1349 pop_name=='i6Htr3a' node_type_id=='476048909' static_synapse 1.5 i2e.json
1350 pop_name=='i5Htr3a' node_type_id=='476048909' static_synapse 1.5 i2e.json
1351 pop_name=='i23Htr3a' node_type_id=='476048909' static_synapse 1.5 i2e.json
1352 pop_name=='e4Rorb' node_type_id=='476048909' static_synapse 1.5 e2e.json
1353 pop_name=='e4other' node_type_id=='476048909' static_synapse 1.5 e2e.json
1354 pop_name=='i5Pvalb' node_type_id=='476048909' static_synapse 0.9 i2e.json
1355 pop_name=='i4Pvalb' node_type_id=='476048909' static_synapse 0.9 i2e.json
1356 pop_name=='i23Sst' node_type_id=='476048909' static_synapse 1.5 i2e.json
1357 pop_name=='i4Htr3a' node_type_id=='476048909' static_synapse 1.5 i2e.json
1358 pop_name=='i4Sst' node_type_id=='476048909' static_synapse 1.5 i2e.json
1359 pop_name=='e4Nr5a1' node_type_id=='476048909' static_synapse 1.5 e2e.json
1360 pop_name=='i1Htr3a' node_type_id=='476048909' static_synapse 3.8 i2e.json
1361 pop_name=='i5Sst' node_type_id=='476048909' static_synapse 1.5 i2e.json
1362 pop_name=='e5noRbp4' node_type_id=='476048909' static_synapse 1.5 e2e.json
1363 pop_name=='i6Sst' node_type_id=='476048909' static_synapse 1.5 i2e.json
1364 pop_name=='e6Ntsr1' node_type_id=='476048909' static_synapse 3.5 e2e.json
1365 pop_name=='e5Rbp4' node_type_id=='487667205' static_synapse 1.2 e2i.json
1366 pop_name=='e23Cux2' node_type_id=='487667205' static_synapse 1.2 e2i.json
1367 pop_name=='i6Pvalb' node_type_id=='487667205' static_synapse 1.6 i2i.json
1368 pop_name=='e4Scnn1a' node_type_id=='487667205' static_synapse 1.2 e2i.json
1369 pop_name=='i23Pvalb' node_type_id=='487667205' static_synapse 1.6 i2i.json
1370 pop_name=='i6Htr3a' node_type_id=='487667205' static_synapse 1.5 i2i.json
1371 pop_name=='i5Htr3a' node_type_id=='487667205' static_synapse 1.5 i2i.json
1372 pop_name=='i23Htr3a' node_type_id=='487667205' static_synapse 1.5 i2i.json
1373 pop_name=='e4Rorb' node_type_id=='487667205' static_synapse 1.2 e2i.json
1374 pop_name=='e4other' node_type_id=='487667205' static_synapse 1.2 e2i.json
1375 pop_name=='i5Pvalb' node_type_id=='487667205' static_synapse 1.6 i2i.json
1376 pop_name=='i4Pvalb' node_type_id=='487667205' static_synapse 1.6 i2i.json
1377 pop_name=='i23Sst' node_type_id=='487667205' static_synapse 1.5 i2i.json
1378 pop_name=='i4Htr3a' node_type_id=='487667205' static_synapse 1.5 i2i.json
1379 pop_name=='i4Sst' node_type_id=='487667205' static_synapse 1.5 i2i.json
1380 pop_name=='e4Nr5a1' node_type_id=='487667205' static_synapse 1.2 e2i.json
1381 pop_name=='i1Htr3a' node_type_id=='487667205' static_synapse 3.8 i2i.json
1382 pop_name=='i5Sst' node_type_id=='487667205' static_synapse 1.5 i2i.json
1383 pop_name=='e5noRbp4' node_type_id=='487667205' static_synapse 1.2 e2i.json
1384 pop_name=='i6Sst' node_type_id=='487667205' static_synapse 1.5 i2i.json
1385 pop_name=='e6Ntsr1' node_type_id=='487667205' static_synapse 1.2 e2i.json
1386 pop_name=='e5Rbp4' node_type_id=='471789504' static_synapse 1.8 e2e.json
1387 pop_name=='e23Cux2' node_type_id=='471789504' static_synapse 0.0 e2e.json
1388 pop_name=='i6Pvalb' node_type_id=='471789504' static_synapse 0.9 i2e.json
1389 pop_name=='e4Scnn1a' node_type_id=='471789504' static_synapse 1.9 e2e.json
1390 pop_name=='i23Pvalb' node_type_id=='471789504' static_synapse 0.9 i2e.json
1391 pop_name=='i6Htr3a' node_type_id=='471789504' static_synapse 1.5 i2e.json
1392 pop_name=='i5Htr3a' node_type_id=='471789504' static_synapse 1.5 i2e.json
1393 pop_name=='i23Htr3a' node_type_id=='471789504' static_synapse 1.5 i2e.json
1394 pop_name=='e4Rorb' node_type_id=='471789504' static_synapse 1.9 e2e.json
1395 pop_name=='e4other' node_type_id=='471789504' static_synapse 1.9 e2e.json
1396 pop_name=='i5Pvalb' node_type_id=='471789504' static_synapse 0.9 i2e.json
1397 pop_name=='i4Pvalb' node_type_id=='471789504' static_synapse 0.9 i2e.json
1398 pop_name=='i23Sst' node_type_id=='471789504' static_synapse 1.5 i2e.json
1399 pop_name=='i4Htr3a' node_type_id=='471789504' static_synapse 1.5 i2e.json
1400 pop_name=='i4Sst' node_type_id=='471789504' static_synapse 1.5 i2e.json
1401 pop_name=='e4Nr5a1' node_type_id=='471789504' static_synapse 1.9 e2e.json
1402 pop_name=='i1Htr3a' node_type_id=='471789504' static_synapse 3.8 i2e.json
1403 pop_name=='i5Sst' node_type_id=='471789504' static_synapse 1.5 i2e.json
1404 pop_name=='e5noRbp4' node_type_id=='471789504' static_synapse 1.8 e2e.json
1405 pop_name=='i6Sst' node_type_id=='471789504' static_synapse 1.5 i2e.json
1406 pop_name=='e6Ntsr1' node_type_id=='471789504' static_synapse 1.8 e2e.json
1407 pop_name=='e5Rbp4' node_type_id=='480353286' static_synapse 1.5 e2e.json
1408 pop_name=='e23Cux2' node_type_id=='480353286' static_synapse 1.8 e2e.json
1409 pop_name=='i6Pvalb' node_type_id=='480353286' static_synapse 0.9 i2e.json
1410 pop_name=='e4Scnn1a' node_type_id=='480353286' static_synapse 1.5 e2e.json
1411 pop_name=='i23Pvalb' node_type_id=='480353286' static_synapse 0.9 i2e.json
1412 pop_name=='i6Htr3a' node_type_id=='480353286' static_synapse 1.5 i2e.json
1413 pop_name=='i5Htr3a' node_type_id=='480353286' static_synapse 1.5 i2e.json
1414 pop_name=='i23Htr3a' node_type_id=='480353286' static_synapse 1.5 i2e.json
1415 pop_name=='e4Rorb' node_type_id=='480353286' static_synapse 1.5 e2e.json
1416 pop_name=='e4other' node_type_id=='480353286' static_synapse 1.5 e2e.json
1417 pop_name=='i5Pvalb' node_type_id=='480353286' static_synapse 0.9 i2e.json
1418 pop_name=='i4Pvalb' node_type_id=='480353286' static_synapse 0.9 i2e.json
1419 pop_name=='i23Sst' node_type_id=='480353286' static_synapse 1.5 i2e.json
1420 pop_name=='i4Htr3a' node_type_id=='480353286' static_synapse 1.5 i2e.json
1421 pop_name=='i4Sst' node_type_id=='480353286' static_synapse 1.5 i2e.json
1422 pop_name=='e4Nr5a1' node_type_id=='480353286' static_synapse 1.5 e2e.json
1423 pop_name=='i1Htr3a' node_type_id=='480353286' static_synapse 3.8 i2e.json
1424 pop_name=='i5Sst' node_type_id=='480353286' static_synapse 1.5 i2e.json
1425 pop_name=='e5noRbp4' node_type_id=='480353286' static_synapse 1.5 e2e.json
1426 pop_name=='i6Sst' node_type_id=='480353286' static_synapse 1.5 i2e.json
1427 pop_name=='e6Ntsr1' node_type_id=='480353286' static_synapse 3.5 e2e.json
1428 pop_name=='e5Rbp4' node_type_id=='486146828' static_synapse 2.5 e2e.json
1429 pop_name=='e23Cux2' node_type_id=='486146828' static_synapse 1.6 e2e.json
1430 pop_name=='i6Pvalb' node_type_id=='486146828' static_synapse 0.9 i2e.json
1431 pop_name=='e4Scnn1a' node_type_id=='486146828' static_synapse 1.3 e2e.json
1432 pop_name=='i23Pvalb' node_type_id=='486146828' static_synapse 0.9 i2e.json
1433 pop_name=='i6Htr3a' node_type_id=='486146828' static_synapse 1.5 i2e.json
1434 pop_name=='i5Htr3a' node_type_id=='486146828' static_synapse 1.5 i2e.json
1435 pop_name=='i23Htr3a' node_type_id=='486146828' static_synapse 1.5 i2e.json
1436 pop_name=='e4Rorb' node_type_id=='486146828' static_synapse 1.3 e2e.json
1437 pop_name=='e4other' node_type_id=='486146828' static_synapse 1.3 e2e.json
1438 pop_name=='i5Pvalb' node_type_id=='486146828' static_synapse 0.9 i2e.json
1439 pop_name=='i4Pvalb' node_type_id=='486146828' static_synapse 0.9 i2e.json
1440 pop_name=='i23Sst' node_type_id=='486146828' static_synapse 1.5 i2e.json
1441 pop_name=='i4Htr3a' node_type_id=='486146828' static_synapse 1.5 i2e.json
1442 pop_name=='i4Sst' node_type_id=='486146828' static_synapse 1.5 i2e.json
1443 pop_name=='e4Nr5a1' node_type_id=='486146828' static_synapse 1.3 e2e.json
1444 pop_name=='i1Htr3a' node_type_id=='486146828' static_synapse 3.8 i2e.json
1445 pop_name=='i5Sst' node_type_id=='486146828' static_synapse 1.5 i2e.json
1446 pop_name=='e5noRbp4' node_type_id=='486146828' static_synapse 2.5 e2e.json
1447 pop_name=='i6Sst' node_type_id=='486146828' static_synapse 1.5 i2e.json
1448 pop_name=='e6Ntsr1' node_type_id=='486146828' static_synapse 0.0 e2e.json
1449 pop_name=='e5Rbp4' node_type_id=='487664663' static_synapse 1.5 e2e.json
1450 pop_name=='e23Cux2' node_type_id=='487664663' static_synapse 1.8 e2e.json
1451 pop_name=='i6Pvalb' node_type_id=='487664663' static_synapse 0.9 i2e.json
1452 pop_name=='e4Scnn1a' node_type_id=='487664663' static_synapse 1.5 e2e.json
1453 pop_name=='i23Pvalb' node_type_id=='487664663' static_synapse 0.9 i2e.json
1454 pop_name=='i6Htr3a' node_type_id=='487664663' static_synapse 1.5 i2e.json
1455 pop_name=='i5Htr3a' node_type_id=='487664663' static_synapse 1.5 i2e.json
1456 pop_name=='i23Htr3a' node_type_id=='487664663' static_synapse 1.5 i2e.json
1457 pop_name=='e4Rorb' node_type_id=='487664663' static_synapse 1.5 e2e.json
1458 pop_name=='e4other' node_type_id=='487664663' static_synapse 1.5 e2e.json
1459 pop_name=='i5Pvalb' node_type_id=='487664663' static_synapse 0.9 i2e.json
1460 pop_name=='i4Pvalb' node_type_id=='487664663' static_synapse 0.9 i2e.json
1461 pop_name=='i23Sst' node_type_id=='487664663' static_synapse 1.5 i2e.json
1462 pop_name=='i4Htr3a' node_type_id=='487664663' static_synapse 1.5 i2e.json
1463 pop_name=='i4Sst' node_type_id=='487664663' static_synapse 1.5 i2e.json
1464 pop_name=='e4Nr5a1' node_type_id=='487664663' static_synapse 1.5 e2e.json
1465 pop_name=='i1Htr3a' node_type_id=='487664663' static_synapse 3.8 i2e.json
1466 pop_name=='i5Sst' node_type_id=='487664663' static_synapse 1.5 i2e.json
1467 pop_name=='e5noRbp4' node_type_id=='487664663' static_synapse 1.5 e2e.json
1468 pop_name=='i6Sst' node_type_id=='487664663' static_synapse 1.5 i2e.json
1469 pop_name=='e6Ntsr1' node_type_id=='487664663' static_synapse 3.5 e2e.json
1470 pop_name=='e5Rbp4' node_type_id=='475585413' static_synapse 1.5 e2i.json
1471 pop_name=='e23Cux2' node_type_id=='475585413' static_synapse 1.5 e2i.json
1472 pop_name=='i6Pvalb' node_type_id=='475585413' static_synapse 1.2 i2i.json
1473 pop_name=='e4Scnn1a' node_type_id=='475585413' static_synapse 1.5 e2i.json
1474 pop_name=='i23Pvalb' node_type_id=='475585413' static_synapse 1.2 i2i.json
1475 pop_name=='i6Htr3a' node_type_id=='475585413' static_synapse 1.5 i2i.json
1476 pop_name=='i5Htr3a' node_type_id=='475585413' static_synapse 1.5 i2i.json
1477 pop_name=='i23Htr3a' node_type_id=='475585413' static_synapse 1.5 i2i.json
1478 pop_name=='e4Rorb' node_type_id=='475585413' static_synapse 1.5 e2i.json
1479 pop_name=='e4other' node_type_id=='475585413' static_synapse 1.5 e2i.json
1480 pop_name=='i5Pvalb' node_type_id=='475585413' static_synapse 1.2 i2i.json
1481 pop_name=='i4Pvalb' node_type_id=='475585413' static_synapse 1.2 i2i.json
1482 pop_name=='i23Sst' node_type_id=='475585413' static_synapse 1.5 i2i.json
1483 pop_name=='i4Htr3a' node_type_id=='475585413' static_synapse 1.5 i2i.json
1484 pop_name=='i4Sst' node_type_id=='475585413' static_synapse 1.5 i2i.json
1485 pop_name=='e4Nr5a1' node_type_id=='475585413' static_synapse 1.5 e2i.json
1486 pop_name=='i1Htr3a' node_type_id=='475585413' static_synapse 3.8 i2i.json
1487 pop_name=='i5Sst' node_type_id=='475585413' static_synapse 1.5 i2i.json
1488 pop_name=='e5noRbp4' node_type_id=='475585413' static_synapse 1.5 e2i.json
1489 pop_name=='i6Sst' node_type_id=='475585413' static_synapse 1.5 i2i.json
1490 pop_name=='e6Ntsr1' node_type_id=='475585413' static_synapse 1.5 e2i.json
1491 pop_name=='e5Rbp4' node_type_id=='478793814' static_synapse 1.2 e2i.json
1492 pop_name=='e23Cux2' node_type_id=='478793814' static_synapse 1.2 e2i.json
1493 pop_name=='i6Pvalb' node_type_id=='478793814' static_synapse 1.6 i2i.json
